CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column
302226005,9,MANHATTAN,03/07/2025,12:00:00,03/07/2025,13:37:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,03/07/2025,(null),65+,BLACK,M,,25-44,WHITE HISPANIC,F,991191,201612,40.720052328082375,-73.97496008471285,"(40.720052328082375, -73.97496008471285)",POINT (-73.97496008471285 40.720052328082375)
299898927,9,MANHATTAN,01/22/2025,20:10:00,01/22/2025,20:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",GROCERY/BODEGA,01/22/2025,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,990592,202391,40.7222,-73.977121,"(40.7222, -73.977121)",POINT (-73.977121 40.7222)
303203516,9,MANHATTAN,03/19/2025,16:40:00,03/19/2025,17:37:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",HOMELESS SHELTER,03/19/2025,(null),45-64,BLACK,M,,25-44,BLACK,F,990684,203336,40.724794,-73.976787,"(40.724794, -73.976787)",POINT (-73.976787 40.724794)
300293496,9,MANHATTAN,01/08/2025,18:13:00,01/12/2025,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/30/2025,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE,F,990954,203045,40.723996,-73.975814,"(40.723996, -73.975814)",POINT (-73.975814 40.723996)
301772947,9,MANHATTAN,02/26/2025,09:00:00,02/27/2025,09:33:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - PUBLIC HOUSING,02/27/2025,(null),25-44,BLACK,M,,45-64,BLACK,F,990946,201746,40.720429,-73.975842,"(40.720429, -73.975842)",POINT (-73.975842 40.720429)
303256897,9,MANHATTAN,03/19/2025,13:06:00,03/19/2025,13:15:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,113,"MENACING,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,03/19/2025,(null),UNKNOWN,BLACK,M,,45-64,WHITE HISPANIC,M,990750,201291,40.719182,-73.976552,"(40.719182, -73.976552)",POINT (-73.976552 40.719182)
299967015,9,MANHATTAN,01/24/2025,09:09:00,01/24/2025,09:26:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,114,OBSTR BREATH/CIRCUL,STREET,01/24/2025,(null),25-44,BLACK,M,,25-44,BLACK,F,989955,202021,40.721184,-73.97942,"(40.721184, -73.97942)",POINT (-73.97942 40.721184)
299987719,9,MANHATTAN,01/22/2025,19:35:00,01/22/2025,19:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,01/22/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,987180,203846,40.72618635505716,-73.98942894337131,"(40.72618635505716, -73.98942894337131)",POINT (-73.98942894337131 40.72618635505716)
301938344,9,MANHATTAN,03/02/2025,02:36:00,03/02/2025,17:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/02/2025,(null),25-44,WHITE HISPANIC,M,,25-44,ASIAN / PACIFIC ISLANDER,F,989955,201642,40.720146,-73.979417,"(40.720146, -73.979417)",POINT (-73.979417 40.720146)
303009787,9,MANHATTAN,03/17/2025,15:45:00,03/17/2025,15:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,443,"LARCENY,GRAND OF BICYCLE",STREET,03/17/2025,(null),25-44,BLACK,M,,18-24,ASIAN / PACIFIC ISLANDER,M,986421,205555,40.730887,-73.992166,"(40.730887, -73.992166)",POINT (-73.992166 40.730887)
300709532,9,MANHATTAN,02/07/2025,01:15:00,02/07/2025,01:25:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,02/07/2025,(null),25-44,ASIAN / PACIFIC ISLANDER,M,,<18,ASIAN / PACIFIC ISLANDER,M,990397,204360,40.727606,-73.97782,"(40.727606, -73.97782)",POINT (-73.97782 40.727606)
300562442,9,MANHATTAN,02/04/2025,23:00:00,02/04/2025,23:10:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,106,FELONY,FRONT OF,FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,02/04/2025,(null),45-64,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,M,990468,202168,40.72159,-73.977569,"(40.72159, -73.977569)",POINT (-73.977569 40.72159)
302797710,9,MANHATTAN,02/05/2025,21:35:00,02/05/2025,21:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/14/2025,(null),UNKNOWN,BLACK HISPANIC,F,,25-44,BLACK HISPANIC,F,989491,205018,40.729413,-73.981091,"(40.729413, -73.981091)",POINT (-73.981091 40.729413)
298852087,9,MANHATTAN,01/03/2025,17:40:00,01/03/2025,17:55:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,348,MISDEMEANOR,FRONT OF,VEHICLE AND TRAFFIC LAWS,(null),PATROL BORO MAN SOUTH,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",STREET,01/03/2025,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,990712,202608,40.722796,-73.976687,"(40.722796, -73.976687)",POINT (-73.976687 40.722796)
299533775,9,MANHATTAN,01/12/2025,13:26:00,01/12/2025,13:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,01/16/2025,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,991074,203261,40.724589,-73.97538,"(40.724589, -73.97538)",POINT (-73.97538 40.724589)
299509062,9,MANHATTAN,01/15/2025,13:00:00,01/15/2025,13:11:00,COMPLETED,(null),41563,2,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,01/15/2025,(null),25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,990664,204848,40.728945,-73.976856,"(40.728945, -73.976856)",POINT (-73.976856 40.728945)
299567780,9,MANHATTAN,11/01/2024,10:00:00,01/16/2025,13:30:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - PUBLIC HOUSING,01/16/2025,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE HISPANIC,F,990929,201243,40.719048,-73.975905,"(40.719048, -73.975905)",POINT (-73.975905 40.719048)
303843189,9,MANHATTAN,03/29/2025,14:00:00,03/29/2025,14:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN SOUTH,221,"BURGLARY,RESIDENCE,DAY",RESIDENCE - APT. HOUSE,03/29/2025,(null),25-44,BLACK HISPANIC,M,,25-44,WHITE,F,989165,202146,40.72153,-73.982267,"(40.72153, -73.982267)",POINT (-73.982267 40.72153)
299672257,9,MANHATTAN,01/18/2025,19:20:00,01/18/2025,21:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,OPPOSITE OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,01/18/2025,(null),UNKNOWN,UNKNOWN,U,,65+,ASIAN / PACIFIC ISLANDER,F,987125,202964,40.723775,-73.989626,"(40.723775, -73.989626)",POINT (-73.989626 40.723775)
299970688,9,MANHATTAN,01/23/2025,13:35:00,01/23/2025,13:41:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/23/2025,(null),UNKNOWN,WHITE,M,,65+,WHITE,M,987725,204831,40.728899,-73.987462,"(40.728899, -73.987462)",POINT (-73.987462 40.728899)
302353829,9,MANHATTAN,03/09/2025,20:40:00,03/09/2025,20:52:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/09/2025,(null),UNKNOWN,UNKNOWN,M,,65+,WHITE,F,990831,202826,40.723393,-73.976257,"(40.723393, -73.976257)",POINT (-73.976257 40.723393)
300393015,9,MANHATTAN,09/07/2024,04:00:00,02/01/2025,12:16:00,COMPLETED,RIIS II,73257,2,N.Y. HOUSING POLICE,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - PUBLIC HOUSING,02/01/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,990831,202826,40.723393,-73.976257,"(40.723393, -73.976257)",POINT (-73.976257 40.723393)
300261744,9,MANHATTAN,01/30/2025,02:40:00,01/30/2025,02:43:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,348,MISDEMEANOR,OPPOSITE OF,VEHICLE AND TRAFFIC LAWS,(null),PATROL BORO MAN SOUTH,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",RESIDENCE - PUBLIC HOUSING,01/30/2025,(null),25-44,WHITE HISPANIC,F,,UNKNOWN,UNKNOWN,E,990950,202338,40.722055,-73.975829,"(40.722055, -73.975829)",POINT (-73.975829 40.722055)
303786661,9,MANHATTAN,03/27/2025,10:04:00,03/27/2025,10:38:00,COMPLETED,(null),590,2,N.Y. HOUSING POLICE,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - PUBLIC HOUSING,03/27/2025,(null),UNKNOWN,UNKNOWN,M,,45-64,WHITE HISPANIC,F,991373,203288,40.724661,-73.974302,"(40.724661, -73.974302)",POINT (-73.974302 40.724661)
300186202,9,MANHATTAN,01/28/2025,23:40:00,01/28/2025,23:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,(null),FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",STREET,01/29/2025,(null),UNKNOWN,BLACK,M,,25-44,BLACK,M,989747,202422,40.72227659767027,-73.98016870660074,"(40.72227659767027, -73.98016870660074)",POINT (-73.98016870660074 40.72227659767027)
303463606,9,MANHATTAN,03/22/2025,17:29:00,03/22/2025,17:34:00,COMPLETED,(null),73257,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,113,"MENACING,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,03/22/2025,(null),UNKNOWN,UNKNOWN,F,,65+,BLACK HISPANIC,F,991599,203109,40.72416090160228,-73.97348657506016,"(40.72416090160228, -73.97348657506016)",POINT (-73.97348657506016 40.72416090160228)
302245821,9,MANHATTAN,03/07/2025,21:40:00,03/07/2025,21:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,03/07/2025,(null),25-44,WHITE,M,,25-44,ASIAN / PACIFIC ISLANDER,M,988024,203810,40.726096,-73.986385,"(40.726096, -73.986385)",POINT (-73.986385 40.726096)
300807157,9,MANHATTAN,02/09/2025,03:40:00,02/09/2025,03:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,02/09/2025,(null),UNKNOWN,BLACK,M,,18-24,WHITE HISPANIC,M,987272,206095,40.732368,-73.989095,"(40.732368, -73.989095)",POINT (-73.989095 40.732368)
303784318,9,MANHATTAN,03/05/2025,15:00:00,03/27/2025,15:00:00,COMPLETED,(null),609,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,03/27/2025,(null),UNKNOWN,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,M,990750,201291,40.719182,-73.976552,"(40.719182, -73.976552)",POINT (-73.976552 40.719182)
300073575,9,MANHATTAN,01/25/2025,22:00:00,01/25/2025,23:59:00,COMPLETED,RIIS,590,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,01/26/2025,(null),25-44,BLACK,M,,25-44,BLACK,F,991074,203261,40.724589,-73.97538,"(40.724589, -73.97538)",POINT (-73.97538 40.724589)
300488467,9,MANHATTAN,02/03/2025,07:30:00,02/03/2025,07:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,02/03/2025,(null),UNKNOWN,BLACK,F,,25-44,BLACK,F,991074,203261,40.724589,-73.97538,"(40.724589, -73.97538)",POINT (-73.97538 40.724589)
300025675,9,MANHATTAN,01/24/2025,12:13:00,01/24/2025,12:30:00,COMPLETED,RIIS,590,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,01/24/2025,(null),25-44,WHITE,F,,45-64,WHITE,F,990954,203045,40.723996,-73.975814,"(40.723996, -73.975814)",POINT (-73.975814 40.723996)
301675863,9,MANHATTAN,02/23/2025,05:35:00,02/23/2025,05:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,02/25/2025,(null),UNKNOWN,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,D,985722,203558,40.725407,-73.994689,"(40.725407, -73.994689)",POINT (-73.994689 40.725407)
299600749,9,MANHATTAN,01/16/2025,11:39:00,01/16/2025,13:10:00,COMPLETED,(null),73257,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,113,"MENACING,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,01/16/2025,(null),25-44,WHITE HISPANIC,M,,65+,WHITE HISPANIC,F,991599,203109,40.72416090160228,-73.97348657506016,"(40.72416090160228, -73.97348657506016)",POINT (-73.97348657506016 40.72416090160228)
302701854,9,MANHATTAN,03/13/2025,00:45:00,03/13/2025,00:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,RESIDENCE-HOUSE,03/13/2025,(null),25-44,BLACK,M,,25-44,WHITE HISPANIC,M,986791,203773,40.725995,-73.990833,"(40.725995, -73.990833)",POINT (-73.990833 40.725995)
299129531,9,MANHATTAN,01/09/2025,02:50:00,01/09/2025,03:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN SOUTH,213,"BURGLARY,COMMERCIAL,NIGHT",FAST FOOD,01/09/2025,(null),UNKNOWN,WHITE,M,,UNKNOWN,UNKNOWN,D,988112,206263,40.732829,-73.986064,"(40.732829, -73.986064)",POINT (-73.986064 40.732829)
299303427,9,MANHATTAN,12/05/2024,20:30:00,12/05/2024,20:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,01/12/2025,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,990684,203336,40.724794,-73.976787,"(40.724794, -73.976787)",POINT (-73.976787 40.724794)
301330546,9,MANHATTAN,02/18/2025,10:57:00,02/18/2025,10:57:00,COMPLETED,(null),73257,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,02/18/2025,(null),25-44,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,F,991599,203109,40.72416090160228,-73.97348657506016,"(40.72416090160228, -73.97348657506016)",POINT (-73.97348657506016 40.72416090160228)
303835763,9,MANHATTAN,02/25/2025,01:48:00,02/25/2025,07:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO MAN SOUTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,03/29/2025,(null),25-44,WHITE,M,,25-44,WHITE,F,987387,203442,40.725086,-73.988682,"(40.725086, -73.988682)",POINT (-73.988682 40.725086)
299815088,9,MANHATTAN,01/22/2025,00:00:00,01/22/2025,00:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO MAN SOUTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,01/22/2025,(null),25-44,WHITE,M,,25-44,WHITE,M,987353,204899,40.729086,-73.988802,"(40.729086, -73.988802)",POINT (-73.988802 40.729086)
303839033,9,MANHATTAN,03/29/2025,12:30:00,03/29/2025,12:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,113,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/29/2025,(null),65+,WHITE HISPANIC,M,,65+,WHITE HISPANIC,M,990270,204130,40.726975,-73.978282,"(40.726975, -73.978282)",POINT (-73.978282 40.726975)
302195168,9,MANHATTAN,03/06/2025,21:20:00,03/06/2025,21:25:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,HOMELESS SHELTER,03/06/2025,(null),18-24,WHITE,M,,45-64,BLACK HISPANIC,M,986429,203573,40.725447,-73.99214,"(40.725447, -73.99214)",POINT (-73.99214 40.725447)
300512034,9,MANHATTAN,02/03/2025,14:00:00,02/03/2025,14:06:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,305,"LARCENY,PETIT BY CREDIT CARD U",HOMELESS SHELTER,02/03/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,989955,202021,40.721184,-73.97942,"(40.721184, -73.97942)",POINT (-73.97942 40.721184)
302874932,9,MANHATTAN,03/15/2025,19:50:00,03/15/2025,20:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,443,"LARCENY,GRAND OF BICYCLE",STREET,03/15/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,986421,205555,40.730887,-73.992166,"(40.730887, -73.992166)",POINT (-73.992166 40.730887)
301344901,9,MANHATTAN,02/19/2025,12:05:00,02/19/2025,12:06:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",GYM/FITNESS FACILITY,02/19/2025,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,986081,204352,40.727586,-73.993394,"(40.727586, -73.993394)",POINT (-73.993394 40.727586)
299268420,9,MANHATTAN,01/08/2025,09:00:00,01/11/2025,13:47:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,305,"LARCENY,PETIT BY CREDIT CARD U",RESIDENCE - PUBLIC HOUSING,01/11/2025,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,990468,202168,40.72159,-73.977569,"(40.72159, -73.977569)",POINT (-73.977569 40.72159)
300479020,9,MANHATTAN,02/02/2025,00:30:00,02/02/2025,02:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,415,"LARCENY,GRAND FROM PERSON,PICK",BAR/NIGHT CLUB,02/02/2025,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE,F,989135,203619,40.725571,-73.982375,"(40.725571, -73.982375)",POINT (-73.982375 40.725571)
303843188,9,MANHATTAN,03/29/2025,13:30:00,03/29/2025,13:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,443,"LARCENY,GRAND OF BICYCLE",STREET,03/29/2025,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,986930,206924,40.734645,-73.99033,"(40.734645, -73.99033)",POINT (-73.99033 40.734645)
302881175,9,MANHATTAN,03/15/2025,13:45:00,03/15/2025,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESTAURANT/DINER,03/15/2025,(null),25-44,ASIAN / PACIFIC ISLANDER,F,,45-64,ASIAN / PACIFIC ISLANDER,M,987891,202853,40.72347,-73.986863,"(40.72347, -73.986863)",POINT (-73.986863 40.72347)
300934676,9,MANHATTAN,02/11/2025,18:00:00,02/11/2025,18:10:00,COMPLETED,(null),45743,2,N.Y. HOUSING POLICE,235,MISDEMEANOR,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO MAN SOUTH,511,"CONTROLLED SUBSTANCE, POSSESSI",RESIDENCE - PUBLIC HOUSING,02/11/2025,(null),45-64,BLACK,M,,UNKNOWN,UNKNOWN,E,989298,202384,40.722183,-73.981787,"(40.722183, -73.981787)",POINT (-73.981787 40.722183)
302194827,9,MANHATTAN,02/16/2025,15:58:00,02/16/2025,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,03/06/2025,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,D,986421,205555,40.730887,-73.992166,"(40.730887, -73.992166)",POINT (-73.992166 40.730887)
301023816,9,MANHATTAN,02/13/2025,06:40:00,02/13/2025,06:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,HOMELESS SHELTER,02/13/2025,(null),25-44,BLACK,M,,25-44,WHITE HISPANIC,M,986791,203773,40.725995,-73.990833,"(40.725995, -73.990833)",POINT (-73.990833 40.725995)
302888718,9,MANHATTAN,03/16/2025,02:00:00,03/16/2025,02:30:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,(null),PATROL BORO MAN SOUTH,397,"ROBBERY,OPEN AREA UNCLASSIFIED",GROCERY/BODEGA,03/16/2025,(null),UNKNOWN,BLACK,M,,25-44,WHITE,M,989559,202084,40.721359,-73.980848,"(40.721359, -73.980848)",POINT (-73.980848 40.721359)
303027486,9,MANHATTAN,03/16/2025,08:00:00,03/16/2025,09:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/17/2025,(null),25-44,WHITE,M,,18-24,WHITE,F,987633,203879,40.726287,-73.987795,"(40.726287, -73.987795)",POINT (-73.987795 40.726287)
301991986,9,MANHATTAN,03/03/2025,18:30:00,03/03/2025,22:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,03/03/2025,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,987253,203199,40.724419,-73.989167,"(40.724419, -73.989167)",POINT (-73.989167 40.724419)
